path,true_label,read_ok,read_error,width,height,brightness_mean,brightness_std,saturation_mean,saturation_std,contrast,dark_pixel_ratio,bright_pixel_ratio,low_saturation_ratio,edge_density,laplacian_variance,dhash,exact_dhash_group_size,near_duplicate_group_size,near_duplicate_group_id
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00481.jpg,cloudy,1,,224,224,104.001993,70.884926,26.611328,27.503403,70.884926,0.484036,0.131537,0.791414,0.061424,441.393319,debdf9f1b3f2b0f1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00482.jpg,cloudy,1,,224,224,179.438536,64.887867,18.643953,27.971305,64.887867,0.047154,0.468850,0.900092,0.077567,1382.107181,f0f8f04996984070,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00483.jpg,cloudy,1,,224,224,118.062420,67.278623,87.776467,59.801841,67.278623,0.200136,0.186982,0.253189,0.178392,1675.415201,e0f0f0f1f1f0f8f1,1,25,near_085
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00484.jpg,cloudy,1,,224,224,125.805963,66.531029,43.337492,43.826190,66.531029,0.210459,0.204580,0.543985,0.205955,3718.752380,9cd4c2c7937342c3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00485.jpg,cloudy,1,,224,224,170.016562,56.009631,23.018694,26.725626,56.009631,0.093132,0.491729,0.806202,0.087452,1050.410812,f8f8f8f8927bf9fa,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00486.jpg,cloudy,1,,224,224,126.432896,48.910394,57.228715,39.624869,48.910394,0.129404,0.036173,0.338229,0.094707,1272.583124,6c20f1c2e4623021,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00487.jpg,cloudy,1,,224,224,159.057657,41.912745,21.387297,17.014832,41.912745,0.008410,0.311105,0.867367,0.051519,235.841139,00e0b8e898506040,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00488.jpg,cloudy,1,,224,224,150.387755,50.121158,88.258430,58.453482,50.121158,0.006597,0.281489,0.236408,0.052077,132.045361,56d0c4e4f0d3e676,2,2,near_006
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00489.jpg,cloudy,1,,224,224,152.625438,75.490915,32.959821,47.236613,75.490915,0.135802,0.364696,0.644192,0.090482,919.731650,c2caccac941e002f,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00490.jpg,cloudy,1,,224,224,142.395667,46.986510,28.691227,27.755098,46.986510,0.090023,0.008390,0.649713,0.061563,528.191090,fcfcf8ecf0b5bff9,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00491.jpg,cloudy,1,,224,224,161.251794,55.681264,43.221640,24.141095,55.681264,0.057079,0.470564,0.265745,0.094647,1297.420617,338b4383869422a2,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00492.jpg,cloudy,1,,224,224,131.120197,74.344812,39.773976,24.597969,74.344812,0.226742,0.297274,0.405692,0.080835,392.216659,80906078bab1d6d1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00493.jpg,cloudy,1,,224,224,149.475745,60.521837,44.882294,28.053050,60.521837,0.064593,0.366749,0.297254,0.098015,871.893453,06060e0a0e2b4850,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00494.jpg,cloudy,1,,224,224,121.090382,68.981688,37.611826,41.247157,68.981688,0.331095,0.239716,0.583247,0.065450,596.357339,818626363333b763,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00495.jpg,cloudy,1,,224,224,148.777603,58.262533,28.069276,19.181648,58.262533,0.097796,0.366151,0.629026,0.189473,2217.784782,c88413a60f8591f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00496.jpg,cloudy,1,,224,224,109.789900,73.935530,47.372349,40.649038,73.935530,0.307099,0.231306,0.459702,0.168587,2521.233796,f8f1e3f6c4c6c2e3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00497.jpg,cloudy,1,,224,224,172.620875,48.392615,48.839206,65.804855,48.392615,0.006836,0.438038,0.648119,0.067223,241.499799,29e16b4ecc7120c0,2,2,near_007
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00498.jpg,cloudy,1,,224,224,113.281868,71.377659,56.901188,40.404214,71.377659,0.359255,0.221660,0.256079,0.117686,1237.327855,f0e0f062613839f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00499.jpg,cloudy,1,,224,224,130.079699,40.623561,32.996652,28.721024,40.623561,0.004943,0.159359,0.601224,0.044224,208.178547,e0fdd1f223d8e0f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00500.jpg,cloudy,1,,224,224,119.323422,66.289284,43.519352,40.259753,66.289284,0.274833,0.264728,0.565808,0.053412,249.514882,a2f3e6e2b0a0a1e5,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00501.jpg,cloudy,1,,224,224,149.156230,71.323472,32.892419,30.499783,71.323472,0.082490,0.309232,0.595902,0.130939,1512.136061,40878f8df44cc282,2,2,near_008
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00502.jpg,cloudy,1,,224,224,104.875558,54.352965,27.795938,20.244369,54.352965,0.289242,0.081852,0.577746,0.059251,357.215593,8f9fdffbf4e160ff,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00503.jpg,cloudy,1,,224,224,142.958506,60.862651,67.739377,61.270387,60.862651,0.073441,0.254903,0.441944,0.146763,1512.810785,8e1a6aa8a9616a60,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00504.jpg,cloudy,1,,224,224,137.464425,43.444652,29.063257,13.341160,43.444652,0.052396,0.059471,0.574896,0.134825,797.295343,e422d6d692229149,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00505.jpg,cloudy,1,,224,224,125.627033,64.930541,61.126594,43.261485,64.930541,0.281549,0.226024,0.255899,0.092455,763.920311,98dc55d4b0b0a850,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00506.jpg,cloudy,1,,224,224,155.315669,74.539733,30.476523,37.217813,74.539733,0.145428,0.447206,0.620875,0.098912,1030.820041,f8f8fcb6c2c1f812,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00507.jpg,cloudy,1,,224,224,128.524773,80.069891,53.733797,42.567241,80.069891,0.362245,0.325155,0.432876,0.105668,2091.066533,e0e080e0f0e0e08a,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00508.jpg,cloudy,1,,224,224,153.286153,63.338929,33.883012,26.981448,63.338929,0.058813,0.330357,0.581314,0.147421,1050.114886,f0707cdcddf84454,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00509.jpg,cloudy,1,,224,224,136.533283,74.657451,46.098992,42.784995,74.657451,0.184092,0.356525,0.515266,0.080018,769.281466,f4fc7ce075d5a4ba,2,2,near_009
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00510.jpg,cloudy,1,,224,224,177.699298,67.544681,12.069914,16.721731,67.544681,0.049605,0.597298,0.962472,0.088728,1270.648096,4c6064626263c59f,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00511.jpg,cloudy,1,,224,224,138.064334,66.317915,86.243862,56.206863,66.317915,0.170281,0.345922,0.157924,0.124422,2386.729889,fbd39bf1d8dc589c,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00512.jpg,cloudy,1,,224,224,167.536910,53.665602,45.414481,49.087165,53.665602,0.058873,0.473912,0.556481,0.077806,1097.751930,c0e1a5d5d5d5a5f9,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00513.jpg,cloudy,1,,224,224,114.140745,48.465872,67.099629,49.333422,48.465872,0.157406,0.051877,0.300702,0.204799,1513.785378,18984e49111a1828,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00514.jpg,cloudy,1,,224,224,108.984315,63.273209,89.356425,60.763569,63.273209,0.283821,0.150112,0.176678,0.099111,792.949346,b8f4a0a8d1f3e1e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00515.jpg,cloudy,1,,224,224,147.251873,43.518735,58.020169,41.513701,43.518735,0.016641,0.159319,0.338768,0.131477,726.842061,df74389a3ab7db67,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00516.jpg,cloudy,1,,224,224,150.415517,58.844872,34.486049,34.965491,58.844872,0.067164,0.251156,0.634606,0.083347,803.467093,4563270608c0c4d1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00517.jpg,cloudy,1,,224,224,155.414979,44.381103,82.926459,55.694218,44.381103,0.053850,0.166115,0.185029,0.053671,253.246317,4622e276921870dd,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00518.jpg,cloudy,1,,224,224,152.972696,47.457675,16.440071,20.938116,47.457675,0.076052,0.258291,0.910057,0.085997,388.848867,e8e0e88e96eac0fe,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00519.jpg,cloudy,1,,224,224,141.019750,72.675062,88.274414,65.434888,72.675062,0.164202,0.295320,0.314931,0.162428,1484.207250,5cb9c969abab4e67,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00520.jpg,cloudy,1,,224,224,119.014888,93.988552,41.918208,33.643775,93.988552,0.457370,0.312699,0.435208,0.053631,790.547366,c1c098f0f8f8f8fc,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00521.jpg,cloudy,1,,224,224,150.240135,60.716903,33.896046,34.219876,60.716903,0.051459,0.408602,0.634108,0.086316,581.387609,d8dce6273f34c8c4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00522.jpg,cloudy,1,,224,224,132.722875,66.890887,48.458646,46.937870,66.890887,0.142399,0.285136,0.420619,0.117746,1058.661668,e4e6cec9480830dc,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00523.jpg,cloudy,1,,224,224,139.070990,43.579705,79.786870,38.897641,43.579705,0.043925,0.130301,0.172692,0.158243,1220.016554,0009bce4c4906360,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00524.jpg,cloudy,1,,224,224,148.667610,52.188213,54.336994,28.575847,52.188213,0.071030,0.220205,0.106963,0.356047,7015.160202,90a7e5675f3b9bdb,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00525.jpg,cloudy,1,,224,224,164.044125,60.669240,84.367706,68.896871,60.669240,0.035615,0.398178,0.403480,0.123545,1352.940245,e0b8ca6ab9b970d8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00526.jpg,cloudy,1,,224,224,132.093371,78.259136,50.579859,49.481408,78.259136,0.265306,0.325375,0.487584,0.053711,451.409540,e0f0e0e0c11cf0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00527.jpg,cloudy,1,,224,224,151.113301,85.812123,35.792112,44.236573,85.812123,0.204460,0.467016,0.579420,0.112923,1184.039117,6c6e767a7b389430,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00528.jpg,cloudy,1,,224,224,137.525391,74.201850,43.799287,41.070648,74.201850,0.153101,0.402922,0.509646,0.017877,181.944608,83c8f0e0b870f3f7,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00529.jpg,cloudy,1,,224,224,131.688457,52.144379,72.421855,49.891890,52.144379,0.130720,0.135065,0.272401,0.075674,284.186634,cecc58d8fbfad9f8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00530.jpg,cloudy,1,,224,224,137.170201,39.507605,28.397800,14.138921,39.507605,0.078703,0.014031,0.722298,0.080257,478.843678,f0f0f0b034d0e0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00531.jpg,cloudy,1,,224,224,150.575136,67.515573,24.094846,22.837323,67.515573,0.115812,0.520109,0.708028,0.050442,476.121849,480808c84865a6c5,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00532.jpg,cloudy,1,,224,224,113.557079,59.009076,82.345045,61.150936,59.009076,0.208745,0.097038,0.216378,0.170320,3462.626376,cfc9cdce8a8a8909,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00533.jpg,cloudy,1,,224,224,152.726602,92.909974,27.087392,33.003198,92.909974,0.263652,0.462731,0.665657,0.133929,1766.127644,80c0c45edfd122b3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00534.jpg,cloudy,1,,224,224,145.786591,75.736878,44.178492,39.914479,75.736878,0.082988,0.307079,0.410754,0.115493,929.651293,808082c2c24864ec,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00535.jpg,cloudy,1,,224,224,170.414242,64.493253,61.495077,50.536039,64.493253,0.060148,0.401307,0.335041,0.258530,5347.262129,e8f0b3662864f24a,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00536.jpg,cloudy,1,,224,224,145.187002,89.064892,51.449159,56.790043,89.064892,0.307139,0.466040,0.524593,0.086894,926.159736,f09098993de1a0a9,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00537.jpg,cloudy,1,,224,224,137.848075,72.691320,48.025749,41.522802,72.691320,0.129185,0.334064,0.475028,0.125359,1220.743443,e6e4fae0b1c4f296,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00538.jpg,cloudy,1,,224,224,111.200494,58.172635,46.137237,29.079641,58.172635,0.289282,0.007992,0.366789,0.136240,1278.082220,6480188dd99b9ee3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00539.jpg,cloudy,1,,224,224,89.150012,54.404770,37.503109,29.159757,54.404770,0.425562,0.051857,0.529397,0.037249,107.696833,b878f88990c06cf8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00540.jpg,cloudy,1,,224,224,160.996831,77.787563,39.802834,42.093003,77.787563,0.164640,0.484136,0.635961,0.193160,2977.289616,585c3c362656f2b2,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00541.jpg,cloudy,1,,224,224,116.848752,76.266460,69.998406,61.316589,76.266460,0.393515,0.298051,0.449896,0.061324,402.862646,e5e181076fc6e0c0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00542.jpg,cloudy,1,,224,224,144.238142,74.836917,36.674406,32.287682,74.836917,0.142678,0.400550,0.529038,0.090422,728.261537,fef51010cfc6c080,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00543.jpg,cloudy,1,,224,224,135.965561,69.010283,51.590661,33.776784,69.010283,0.191107,0.268993,0.355289,0.121433,1368.410906,e0f0e44cd4c4c6f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00544.jpg,cloudy,1,,224,224,146.990354,79.844844,66.264987,69.313079,79.844844,0.139070,0.382354,0.426957,0.090880,466.369003,78989bab682898b8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00545.jpg,cloudy,1,,224,224,143.025929,65.997624,43.960639,42.334449,65.997624,0.109295,0.348314,0.475088,0.199179,3344.738027,1b494d4dcad64440,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00546.jpg,cloudy,1,,224,224,125.310387,55.128877,62.928073,41.799688,55.128877,0.114357,0.207171,0.342754,0.134526,1239.542851,f578100101832303,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00547.jpg,cloudy,1,,224,224,123.418905,70.742615,60.873645,70.539873,70.742615,0.285674,0.301598,0.577647,0.143913,1674.107971,c0d09292dbd47038,2,2,near_010
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00548.jpg,cloudy,1,,224,224,122.721460,75.641402,49.854153,46.955135,75.641402,0.297054,0.324617,0.411950,0.121991,1442.148190,e481254f51511c70,2,2,near_011
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00549.jpg,cloudy,1,,224,224,139.574837,29.843188,44.380182,23.995713,29.843188,0.010085,0.013413,0.303930,0.167550,1272.660559,a4fcfffbdbd6f874,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00550.jpg,cloudy,1,,224,224,123.680445,62.681775,55.580078,45.851537,62.681775,0.152563,0.172094,0.355250,0.218172,2351.887564,e3a3e1a5e58929bf,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00551.jpg,cloudy,1,,224,224,112.667909,60.998186,0.000000,0.000000,60.998186,0.265346,0.128029,1.000000,0.144651,631.426458,30303016acdcede1,2,2,near_012
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00552.jpg,cloudy,1,,224,224,108.793666,58.740621,46.330796,33.294592,58.740621,0.261699,0.131676,0.375538,0.073760,429.827460,99ad63efe9ededef,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00553.jpg,cloudy,1,,224,224,125.303811,95.273990,23.226802,24.956424,95.273990,0.476861,0.388831,0.681960,0.038983,538.269274,484cc6069a58d978,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00554.jpg,cloudy,1,,224,224,130.706194,84.490000,28.210599,29.004495,84.490000,0.326212,0.317901,0.679129,0.117905,1054.594500,d0e0f8f8f03afaf8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00555.jpg,cloudy,1,,224,224,122.030831,81.552330,48.494758,41.251856,81.552330,0.378468,0.376933,0.485053,0.118204,1935.243933,e06098eaa86a62e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00556.jpg,cloudy,1,,224,224,149.216458,37.625864,49.623525,35.969091,37.625864,0.047672,0.053253,0.404456,0.124821,1490.999566,d090baaeacf498b3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00557.jpg,cloudy,1,,224,224,149.284439,67.477273,65.699398,48.290843,67.477273,0.119818,0.306142,0.328265,0.120855,1446.169859,fc7e6065651511d8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00558.jpg,cloudy,1,,224,224,155.849928,86.706722,25.366948,32.985437,86.706722,0.269033,0.476244,0.749542,0.070890,839.889113,0e05219b1b0181c4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00559.jpg,cloudy,1,,224,224,124.568658,59.889652,38.659459,37.603908,59.889652,0.230748,0.061404,0.588210,0.093152,565.640891,09a8c8d0d4549098,2,2,near_013
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00560.jpg,cloudy,1,,224,224,131.427495,45.595849,100.591857,68.649739,45.595849,0.035316,0.217455,0.310965,0.099211,727.048695,f0f090ad08e0c250,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00561.jpg,cloudy,1,,224,224,137.615434,38.231385,33.972636,25.031362,38.231385,0.048190,0.040099,0.588469,0.077926,712.891055,80008000c4f8ccc4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00562.jpg,cloudy,1,,224,224,151.736069,72.859117,17.628986,16.000571,72.859117,0.165836,0.353615,0.871871,0.138752,1417.330253,22603251f2330f08,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00563.jpg,cloudy,1,,224,224,138.876834,45.165194,36.726024,18.766973,45.165194,0.029636,0.177176,0.406569,0.076112,469.916492,00a03070e6e27030,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00564.jpg,cloudy,1,,224,224,117.054329,92.934424,30.345324,29.164407,92.934424,0.448820,0.317642,0.626076,0.081991,687.190125,070f8686cf8d8e89,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00565.jpg,cloudy,1,,224,224,143.167431,53.971802,45.663504,20.371243,53.971802,0.110890,0.228536,0.253727,0.063875,581.792539,9d193bbfb5ad2f2e,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00566.jpg,cloudy,1,,224,224,129.735292,63.781581,35.498107,36.696739,63.781581,0.198362,0.203723,0.669663,0.139250,2867.243452,737e7468e2f3f2fa,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00567.jpg,cloudy,1,,224,224,127.994778,77.133035,65.018674,55.915224,77.133035,0.268874,0.304289,0.423848,0.147022,1486.030220,80e8f0f8d858f4f4,2,2,near_014
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00568.jpg,cloudy,1,,224,224,112.816327,71.363995,35.457211,32.983522,71.363995,0.378388,0.241271,0.622070,0.096739,1054.453359,f0e8c88c4c72e0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00569.jpg,cloudy,1,,224,224,148.598673,73.235400,47.428532,46.114356,73.235400,0.165318,0.335220,0.444675,0.146205,1628.893390,b0fe6e80a8886070,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00570.jpg,cloudy,1,,224,224,126.945293,74.548349,29.492885,29.529997,74.548349,0.203225,0.229393,0.570930,0.095245,1320.690668,c0c080c0c2ccc0c0,1,7,near_015
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00571.jpg,cloudy,1,,224,224,101.950056,62.294841,53.438616,41.012907,62.294841,0.315649,0.139908,0.314134,0.098872,995.211575,e0f1f1f252170301,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00572.jpg,cloudy,1,,224,224,116.861228,64.342769,57.073023,55.389899,64.342769,0.296417,0.104751,0.498107,0.049227,466.679715,00083818183824a4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00573.jpg,cloudy,1,,224,224,161.595464,60.657055,37.528500,30.401793,60.657055,0.043467,0.453544,0.543467,0.060467,466.569601,f8f8f0f87ee7e8e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00574.jpg,cloudy,1,,224,224,115.338070,48.489097,49.863421,39.221644,48.489097,0.192722,0.049605,0.402563,0.170859,2271.872101,82b4b434b7685d99,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00575.jpg,cloudy,1,,224,224,110.275570,48.190821,56.086456,30.140377,48.190821,0.195552,0.047573,0.225725,0.067104,138.776547,c4929cd8d4d0d058,2,3,near_016
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00576.jpg,cloudy,1,,224,224,120.558076,62.940659,63.444475,45.869199,62.940659,0.238540,0.154357,0.332649,0.110930,1423.434100,92e271f9c18b1c3c,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00577.jpg,cloudy,1,,224,224,158.973095,56.302284,19.716618,28.056959,56.302284,0.070312,0.313317,0.819077,0.066426,178.628057,f1f1e868b9b2e1e0,2,2,near_017
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00578.jpg,cloudy,1,,224,224,142.060965,58.628944,28.245556,27.667179,58.628944,0.138851,0.372449,0.742905,0.116490,1076.949211,404040687a667ce0,2,2,near_018
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00579.jpg,cloudy,1,,224,224,106.043407,70.841359,38.784837,30.360950,70.841359,0.370596,0.094926,0.523238,0.063297,383.340477,f0d0f6ccdcc4e2b4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00580.jpg,cloudy,1,,224,224,126.033562,53.057667,90.152184,53.166679,53.057667,0.132095,0.118164,0.180166,0.085519,303.027666,fafccf63303c70ba,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00581.jpg,cloudy,1,,224,224,123.978157,52.201523,65.293686,42.041886,52.201523,0.136878,0.106844,0.229432,0.042849,77.836245,0f17c3e3ec7c92dc,5,5,near_019
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00582.jpg,cloudy,1,,224,224,126.786571,53.777907,177.185746,36.442821,53.777907,0.105768,0.111587,0.007932,0.116669,524.006457,7c989d3335feadf8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00583.jpg,cloudy,1,,224,224,121.246173,55.633351,48.628149,31.079541,55.633351,0.127910,0.153579,0.321767,0.200255,2855.646855,4545755369ca058d,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00584.jpg,cloudy,1,,224,224,179.194655,62.411536,29.641243,34.161594,62.411536,0.010583,0.487843,0.658502,0.063317,611.865749,cacccc0c121a0f0e,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00585.jpg,cloudy,1,,224,224,134.082290,85.187062,27.266243,32.643294,85.187062,0.262257,0.344567,0.709064,0.091119,1138.166448,ceac2e5a5168fcf0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00586.jpg,cloudy,1,,224,224,135.208426,46.367758,36.252551,33.794996,46.367758,0.080377,0.135583,0.593172,0.030393,72.234221,e5e0b89c19039ebf,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00587.jpg,cloudy,1,,224,224,127.490175,39.595114,45.842853,18.868609,39.595114,0.084742,0.010144,0.159558,0.091618,789.095359,0018021a33c13c23,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00588.jpg,cloudy,1,,224,224,136.985172,69.519042,70.522321,65.166669,69.519042,0.096480,0.370376,0.404416,0.073820,856.541350,50233b0b1f9699e1,2,2,near_020
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00589.jpg,cloudy,1,,224,224,116.588987,72.655543,62.067981,43.759093,72.655543,0.300423,0.162548,0.223234,0.121612,1098.959796,8080802044748001,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00590.jpg,cloudy,1,,224,224,132.440250,75.161465,56.250359,44.019892,75.161465,0.223214,0.315908,0.340820,0.107900,793.848350,780c5474b269e7dc,1,1,
